Is_Sale,Source,Reference,Town,Type,Latitude,Longitude,Rooms,Bedrooms,Bathrooms,TotalSqm,IntArea,ExtArea,Price
True,Dhalia,P000236939,Gozo Ghajnsielem,Flats,,,,3,,,,,795000
True,Dhalia,P000236938,Balzan,House of Character,,,,4,,,,,1200000
True,Dhalia,P000236935,Cospicua,Flats,,,,2,,,,,213000
True,Dhalia,P000236923,Siggiewi,Flats,,,,3,,,,,485000
True,Dhalia,P000236922,Gozo Marsalforn,Flats,,,,2,,,,,231000
True,Dhalia,P000236921,Qormi,House of Character,,,,3,,,,,742000
True,Dhalia,P000236920,Gozo Marsalforn,Flats,,,,2,,,,,208000
True,Dhalia,P000236919,Gozo Marsalforn,Flats,,,,3,,,,,275000
True,Dhalia,P000236918,Gozo Marsalforn,Flats,,,,1,,,,,183000
True,Dhalia,P000236917,Sliema,Townhouse,,,,3,,,,,1250000
True,Dhalia,P000236915,Swieqi,Gr Floor Maisonette,,,,3,,,,,543000
True,Dhalia,P000236914,Gozo Sannat,Penthouse,,,,2,,,,,155000
True,Dhalia,P000236913,Gozo Sannat,Flats,,,,2,,,,,125000
True,Dhalia,P000236912,St Paul's Bay,Penthouse,,,,3,,,,,455000
True,Dhalia,P000236911,Gozo Sannat,Flats,,,,2,,,,,120000
True,Dhalia,P000236910,Gozo Sannat,Gr Floor Maisonette,,,,3,,,,,178000
True,Dhalia,P000236909,L-Iklin,Flats,,,,2,,,,,250000
True,Dhalia,P000236908,Zurrieq,Flats,,,,1,,,,,170000
True,Dhalia,P000236907,Zurrieq,Flats,,,,3,,,,,340000
True,Dhalia,P000236906,Valletta,House of Character,,,,6,,,,,1800000
True,Dhalia,P000236903,Gozo Sannat,Penthouse,,,,2,,,,,160000
True,Dhalia,P000236902,Gozo Sannat,Flats,,,,3,,,,,140000
True,Dhalia,P000236901,Gozo Sannat,Flats,,,,3,,,,,130000
True,Dhalia,P000236900,St Julians,Penthouse,,,,1,,,,,432000
True,Dhalia,P000236899,St Julians,Flats,,,,2,,,,,316000
True,Dhalia,P000236896,Gozo Sannat,Gr Floor Maisonette,,,,3,,,,,138000
True,Dhalia,P000236894,St Julians,Flats,,,,2,,,,,313000
True,Dhalia,P000236890,St Julians,Flats,,,,2,,,,,310000
True,Dhalia,P000236886,St Julians,Flats,,,,2,,,,,307000
True,Dhalia,P000236882,St Julians,Flats,,,,2,,,,,304000
True,Dhalia,P000236878,St Julians,Maisonette,,,,2,,,,,337000
True,Dhalia,P000236875,St Julians,Garage,,,,,,,,,35500
True,Dhalia,P000236872,St Julians,Garage,,,,,,,,,71500
True,Dhalia,P000236868,St Julians,Block of Flats,,,,2,,,,,313000
True,Dhalia,P000236865,Rabat,Detached Bungalow,,,,4,,,,,3150000
True,Dhalia,P000236864,Pieta,Flats,,,,2,,,,,204000
True,Dhalia,P000236863,Qormi,Penthouse,,,,3,,,,,255000
True,Dhalia,P000236862,Qormi,Flats,,,,3,,,,,202000
True,Dhalia,P000236861,Qormi,Maisonette,,,,2,,,,,255000
True,Dhalia,P000236857,Marsascala,Penthouse,,,,3,,,,,350000
True,Dhalia,P000236853,Marsascala,Flats,,,,2,,,,,280000
True,Dhalia,P000236852,Marsascala,Flats,,,,2,,,,,280000
True,Dhalia,P000236840,Marsascala,Flats,,,,2,,,,,265000
True,Dhalia,P000236839,Marsascala,Flats,,,,2,,,,,265000
True,Dhalia,P000236835,Marsascala,Flats,,,,2,,,,,265000
True,Dhalia,P000236829,Marsascala,Flats,,,,2,,,,,275000
True,Dhalia,P000236827,Marsascala,Flats,,,,2,,,,,275000
True,Dhalia,P000236825,Marsascala,Flats,,,,2,,,,,275000
True,Dhalia,P000236821,Gozo L-Gharb,Penthouse,,,,2,,,,,180000
True,Dhalia,P000236820,Zejtun,Townhouse,,,,3,,,,,585000
True,Dhalia,P000236812,Gozo L-Gharb,Flats,,,,3,,,,,153000
True,Dhalia,P000236811,Marsascala,Site,,,,1,,,,,450000
True,Dhalia,P000236809,Swieqi,Penthouse,,,,2,,,,,495000
True,Dhalia,P000236808,Swieqi,Flats,,,,3,,,,,370000
True,Dhalia,P000236807,Swieqi,Flats,,,,3,,,,,360000
True,Dhalia,P000236806,Swieqi,Flats,,,,3,,,,,350000
True,Dhalia,P000236805,Swieqi,Gr Floor Maisonette,,,,3,,,,,445000
True,Dhalia,P000236804,Msida,Penthouse,,,,1,,,,,225000
True,Dhalia,P000236803,Qormi,Townhouse,,,,3,,,,,365000
True,Dhalia,P000236802,Sliema,Townhouse,,,,2,,,,,445000
True,Dhalia,P000236800,Gozo L-Gharb,Maisonette,,,,2,,,,,149000
False,Dhalia,P000238416,Gozo Xaghra,Flats,,,,3,,,,,850
False,Dhalia,P000238401,St Julians,Penthouse,,,,2,,,,,2300
False,Dhalia,P000238397,Gozo In-Nadur,Flats,,,,3,,,,,800
False,Dhalia,P000238394,St Paul's Bay,Flats,,,,3,,,,,1100
False,Dhalia,P000238377,Gozo Xaghra,Flats,,,,2,,,,,700
False,Dhalia,P000238373,San Gwann,Flats,,,,3,,,,,1100
False,Dhalia,P000238372,San Gwann,Flats,,,,3,,,,,1100
False,Dhalia,P000238359,Gzira,Flats,,,,2,,,,,800
False,Dhalia,P000238355,Gozo Ghajnsielem,Penthouse,,,,2,,,,,1200
False,Dhalia,P000238352,Gozo L-Gharb,Farmhouse,,,,4,,,,,1800
False,Dhalia,P000238350,San Gwann,Flats,,,,2,,,,,1500
False,Dhalia,P000238349,Gozo Xaghra,Terraced House,,,,3,,,,,900
False,Dhalia,P000238346,Lija,Maisonette,,,,2,,,,,1250
False,Dhalia,P000238344,Balzan,Maisonette,,,,3,,,,,1600
False,Dhalia,P000238343,Mellieha,Flats,,,,2,,,,,850
False,Dhalia,P000238341,Gzira,Penthouse,,,,2,,,,,1300
False,Dhalia,P000238339,Pieta,Flats,,,,3,,,,,1500
False,Dhalia,P000238329,Gozo Xaghra,Gr Floor Maisonette,,,,3,,,,,2500
False,Dhalia,P000238327,Gozo Ir-Rabat,Flats,,,,3,,,,,700
False,Dhalia,P000238324,Marsascala,Penthouse,,,,2,,,,,2000
False,Dhalia,P000238318,Marsascala,Penthouse,,,,1,,,,,1500
False,Dhalia,P000238311,Valletta,Shop,,,,,,,,,9125
False,Dhalia,P000238309,Sliema,Flats,,,,3,,,,,2000
False,Dhalia,P000238281,Gozo Marsalforn,Flats,,,,3,,,,,800
False,Dhalia,P000238280,Gozo Marsalforn,Flats,,,,3,,,,,550
False,Dhalia,P000238279,Gozo Marsalforn,Flats,,,,1,,,,,500
False,Dhalia,P000238277,Luqa,Flats,,,,2,,,,,900
False,Dhalia,P000238276,Gozo Il-Qala,Flats,,,,3,,,,,750
False,Dhalia,P000238270,Sliema,Penthouse,,,,1,,,,,1500
False,Dhalia,P000238250,Mdina,Townhouse,,,,2,,,,,3900
False,Dhalia,P000238249,Sliema,Flats,,,,2,,,,,1800
False,Dhalia,P000238242,Mellieha,Flats,,,,2,,,,,1400
False,Dhalia,P000238232,Msida,Office,,,,,,,,,6781
False,Dhalia,P000238218,Gozo Xaghra,Flats,,,,2,,,,,575
False,Dhalia,P000238202,Fgura,Garage,,,,,,,,,35
False,Dhalia,P000238148,Gozo Sannat,Gr Floor Maisonette,,,,3,,,,,1100
False,Dhalia,P000238146,Marsascala,Office,,,,,,,,,360
False,Dhalia,P000238136,Gozo In-Nadur,Penthouse,,,,3,,,,,1400
False,Dhalia,P000238134,Gozo In-Nadur,Flats,,,,2,,,,,800
False,Dhalia,P000238132,Gozo Ghajnsielem,Flats,,,,2,,,,,550
False,Dhalia,P000238129,Gozo In-Nadur,Flats,,,,2,,,,,700
False,Dhalia,P000238110,Gozo Ir-Rabat,Flats,,,,3,,,,,1000
False,Dhalia,P000238105,Paola,Shop,,,,,,,,,2281
False,Dhalia,P000238102,Sliema,Flats,,,,3,,,,,1700
False,Dhalia,P000238056,Madliena,Flats,,,,3,,,,,2500
False,Dhalia,P000238054,Sliema,Flats,,,,3,,,,,1600
False,Dhalia,P000238053,Gzira,Penthouse,,,,3,,,,,2200
False,Dhalia,P000238033,Gozo In-Nadur,Penthouse,,,,1,,,,,500
False,Dhalia,P000238032,Mosta,Shop,,,,,,,,,650
False,Dhalia,P000238030,Gozo Kercem,Farmhouse,,,,3,,,,,2200
False,Dhalia,P000238029,St Julians,Penthouse,,,,3,,,,,P.O.R
False,Dhalia,P000238027,Gozo L-Ghasri,Farmhouse,,,,3,,,,,2000
False,Dhalia,P000238026,Gozo L-Ghasri,Farmhouse,,,,3,,,,,2000
False,Dhalia,P000238016,Mosta,House of Character,,,,5,,,,,1600
False,Dhalia,P000238015,Gozo L-Ghasri,Farmhouse,,,,4,,,,,2000
False,Dhalia,P000238014,Gozo Il-Qala,Flats,,,,2,,,,,550
False,Dhalia,P000237986,Birkirkara,Flats,,,,2,,,,,1200
False,Dhalia,P000237984,Birkirkara,Flats,,,,2,,,,,1200
False,Dhalia,P000237982,Birkirkara,Flats,,,,2,,,,,1200
False,Dhalia,P000237979,Gozo Xaghra,Farmhouse,,,,2,,,,,1000
False,Dhalia,P000237976,Gozo Marsalforn,Flats,,,,2,,,,,550
False,Dhalia,P000237974,Gozo Ghajnsielem,Maisonette,,,,3,,,,,850
False,Dhalia,P000237973,Gozo Marsalforn,Flats,,,,2,,,,,850
False,Dhalia,P000237967,Pieta,Flats,,,,2,,,,,1300
False,Dhalia,P000237965,Cospicua,Flats,,,,2,,,,,800
False,Dhalia,P000237963,Dingli,Maisonette,,,,3,,,,,1400
False,Dhalia,P000237961,Madliena,Flats,,,,2,,,,,900
False,Dhalia,P000237960,San Gwann,Flats,,,,3,,,,,500
False,Dhalia,P000237959,Valletta,Catering Establishm,,,,,,,,,2076
False,Dhalia,P000237950,Gozo Ix-Xewkija,Penthouse,,,,3,,,,,750
False,Dhalia,P000237949,Gozo Fontana,Flats,,,,3,,,,,900
False,Dhalia,P000237948,Sliema,Flats,,,,1,,,,,1500
False,Dhalia,P000237946,Sliema,Flats,,,,2,,,,,2000
False,Dhalia,P000237944,Gozo Ghajnsielem,Flats,,,,2,,,,,750
False,Dhalia,P000237942,Sliema,Flats,,,,2,,,,,1300
False,Dhalia,P000237941,Naxxar,Garage,,,,,,,,,100
False,Dhalia,P000237940,Gozo Iz-Zebbug,House of Character,,,,2,,,,,1000
False,Dhalia,P000237937,Naxxar,Duplex Penthouse,,,,1,,,,,1250
False,Dhalia,P000237936,Naxxar,Flats,,,,2,,,,,1200
False,Dhalia,P000237935,Naxxar,Flats,,,,2,,,,,1200
False,Dhalia,P000237932,Gozo Marsalforn,Flats,,,,3,,,,,750
False,Dhalia,P000237931,Naxxar,Maisonette,,,,1,,,,,900
False,Dhalia,P000237925,Pieta,Flats,,,,2,,,,,1600
False,Dhalia,P000237923,Kappara,Flats,,,,2,,,,,1350
False,Dhalia,P000237922,Sliema,Flats,,,,2,,,,,2750
False,Dhalia,P000237907,Sliema,Flats,,,,2,,,,,1400
False,Dhalia,P000237890,Gozo Iz-Zebbug,Flats,,,,1,,,,,500
False,Dhalia,P000237888,Gozo Iz-Zebbug,Flats,,,,2,,,,,650
False,Dhalia,P000237878,Gozo Xlendi,Flats,,,,2,,,,,500
False,Dhalia,P000237876,Gozo Ir-Rabat,Penthouse,,,,1,,,,,750
False,Dhalia,P000237875,Marsascala,Commercial,,,,,,,,,2129
False,Dhalia,P000237873,Gozo In-Nadur,Flats,,,,2,,,,,600
False,Dhalia,P000237871,Swieqi,Flats,,,,1,,,,,1250
False,Dhalia,P000237868,Gozo Ir-Rabat,Flats,,,,1,,,,,700
False,Dhalia,P000237865,San Gwann,Penthouse,,,,1,,,,,1300
False,Dhalia,P000237864,San Gwann,Penthouse,,,,1,,,,,1300
False,Dhalia,P000237863,San Gwann,Flats,,,,1,,,,,950
False,Dhalia,P000237862,San Gwann,Flats,,,,1,,,,,950
False,Dhalia,P000237861,San Gwann,Flats,,,,1,,,,,950
False,Dhalia,P000237860,San Gwann,Flats,,,,1,,,,,950
False,Dhalia,P000237859,Blata il-Bajda,Office,,,,,,,,,24000
False,Dhalia,P000237858,San Gwann,Flats,,,,2,,,,,1300
False,Dhalia,P000237857,San Gwann,Flats,,,,2,,,,,1300
False,Dhalia,P000237856,San Gwann,Flats,,,,2,,,,,1300
False,Dhalia,P000237855,San Gwann,Flats,,,,2,,,,,1300
False,Dhalia,P000237853,San Gwann,Flats,,,,2,,,,,1300
False,Dhalia,P000237830,Cospicua,Shop,,,,,,,,,1065
False,Dhalia,P000237826,Gozo In-Nadur,Flats,,,,3,,,,,800
False,Dhalia,P000237792,Qawra,Flats,,,,3,,,,,1500
False,Dhalia,P000237774,L-Iklin,Shop,,,,,,,,,500
False,Dhalia,P000237731,Valletta,Commercial,,,,,,,,,2738
False,Dhalia,P000237730,Sliema,Office,,,,,,,,,2800
False,Dhalia,P000237725,Dingli,Terraced House,,,,3,,,,,1600
False,Dhalia,P000237716,Sliema,Flats,,,,3,,,,,1800
False,Dhalia,P000237705,Marsascala,Commercial,,,,,,,,,913
False,Dhalia,P000237698,Swieqi,Garage,,,,,,,,,4.5
False,Dhalia,P000237695,Mellieha,Flats,,,,1,,,,,1400
False,Dhalia,P000237694,Mellieha,Flats,,,,1,,,,,1400
False,Dhalia,P000237693,Mellieha,Flats,,,,1,,,,,1400
False,Dhalia,P000237691,Fgura,Shop,,,,,,,,,456
False,Dhalia,P000237685,Safi,Penthouse,,,,3,,,,,1300
False,Dhalia,P000237635,Gozo Marsalforn,Flats,,,,2,,,,,650
False,Dhalia,P000237632,San Gwann,Flats,,,,2,,,,,1200
False,Dhalia,P000237623,Dingli,Maisonette,,,,3,,,,,1200
False,Dhalia,P000237596,Gozo Ir-Rabat,Flats,,,,3,,,,,800
False,Dhalia,P000237587,Gozo Iz-Zebbug,Penthouse,,,,2,,,,,1000
False,Dhalia,P000237585,Gozo Il-Qala,Flats,,,,3,,,,,1000
False,Dhalia,P000237557,Gzira,Flats,,,,1,,,,,1150
False,Dhalia,P000237548,Senglea,Townhouse,,,,2,,,,,1400
False,Dhalia,P000237546,Mqabba,Flats,,,,3,,,,,1000
False,Dhalia,P000237544,Birkirkara,Commercial,,,,,,,,,3042
False,Dhalia,P000237534,Gozo Marsalforn,Flats,,,,3,,,,,1000
False,Dhalia,P000237528,Sliema,Flats,,,,2,,,,,1800
False,Dhalia,P000237526,Gozo In-Nadur,Flats,,,,2,,,,,750
False,Dhalia,P000237525,Ta'L-ibrag,Gr Floor Maisonette,,,,1,,,,,1150
False,Dhalia,P000237514,Gozo Il-Qala,Flats,,,,3,,,,,700
False,Dhalia,P000237511,St Julians,Flats,,,,3,,,,,1800
False,Dhalia,P000237510,Kirkop,Penthouse,,,,2,,,,,1000
False,Dhalia,P000237509,Gozo San Lawrenz,Maisonette,,,,3,,,,,550
False,Dhalia,P000237499,Gozo In-Nadur,Farmhouse,,,,4,,,,,1600
False,Dhalia,P000237491,St Julians,Flats,,,,2,,,,,1650
False,Dhalia,P000237470,Gozo Marsalforn,Flats,,,,3,,,,,800
False,Dhalia,P000237469,Gozo Ghajnsielem,Flats,,,,2,,,,,800
False,Dhalia,P000237427,San Gwann,Flats,,,,2,,,,,1050
False,Dhalia,P000237415,Marsascala,Flats,,,,3,,,,,800
False,Dhalia,P000237408,Gozo Ir-Rabat,Flats,,,,3,,,,,P.O.R
False,Dhalia,P000237389,Msida,Flats,,,,3,,,,,1400
False,Dhalia,P000237388,Ta'Xbiex,Flats,,,,2,,,,,1150
False,Dhalia,P000237387,Ta'Xbiex,Flats,,,,2,,,,,1150
False,Dhalia,P000237386,Ta'Xbiex,Flats,,,,2,,,,,1300
False,Dhalia,P000237385,Ta'Xbiex,Flats,,,,2,,,,,1250
False,Dhalia,P000237384,Ta'Xbiex,Flats,,,,2,,,,,1250
False,Dhalia,P000237383,Ta'Xbiex,Flats,,,,2,,,,,1400
False,Dhalia,P000237382,Ta'Xbiex,Flats,,,,2,,,,,1150
False,Dhalia,P000237381,Ta'Xbiex,Flats,,,,2,,,,,1000
False,Dhalia,P000237380,Ta'Xbiex,Flats,,,,2,,,,,1000
False,Dhalia,P000237379,Ta'Xbiex,Flats,,,,2,,,,,1000
False,Dhalia,P000237378,Marsascala,Shop,,,,,,,,,4563
False,Dhalia,P000237377,Ta'Xbiex,Flats,,,,1,,,,,1400
False,Dhalia,P000237375,Ta'Xbiex,Flats,,,,2,,,,,1150
False,Dhalia,P000237374,Sliema,Flats,,,,3,,,,,1800
False,Dhalia,P000237369,Attard,Terraced House,,,,3,,,,,1900
False,Dhalia,P000237361,St Julians,Flats,,,,3,,,,,2000
False,Dhalia,P000237357,Mosta,Flats,,,,3,,,,,1300
False,Dhalia,P000237356,Mosta,Flats,,,,3,,,,,1300
False,Dhalia,P000237295,Gozo In-Nadur,House of Character,,,,2,,,,,900
False,Dhalia,P000237294,Gozo Marsalforn,Flats,,,,2,,,,,520
False,Dhalia,P000237293,Gozo L-Gharb,Flats,,,,3,,,,,850
False,Dhalia,P000237292,Gozo L-Ghasri,Duplex Apartment,,,,1,,,,,800
False,Dhalia,P000237291,Gozo Ghajnsielem,Flats,,,,3,,,,,850
False,Dhalia,P000237285,Rabat,Gr Floor Maisonette,,,,3,,,,,1500
False,Dhalia,P000237284,Sliema,Flats,,,,2,,,,,2800
False,Dhalia,P000237282,Sliema,Flats,,,,3,,,,,3800
False,Dhalia,P000237238,Wardija,Farmhouse,,,,4,,,,,6500
False,Dhalia,P000237226,St Paul's Bay,Flats,,,,2,,,,,900
False,Dhalia,P000237219,Gozo Ir-Rabat,House of Character,,,,3,,,,,900
False,Dhalia,P000237218,Gozo Marsalforn,Penthouse,,,,1,,,,,500
False,Dhalia,P000237209,Gozo In-Nadur,Maisonette,,,,3,,,,,1250
False,Dhalia,P000237208,Gozo In-Nadur,Flats,,,,3,,,,,650
False,Dhalia,P000237197,Bidnija,Maisonette,,,,2,,,,,1600
False,Dhalia,P000237188,Gozo Ir-Rabat,Flats,,,,2,,,,,750
False,Dhalia,P000237187,Gozo Marsalforn,Maisonette,,,,1,,,,,500
False,Dhalia,P000237184,Birkirkara,Penthouse,,,,2,,,,,1200
False,Dhalia,P000237154,Valletta,Shop,,,,,,,,,28333
False,Dhalia,P000237149,Sliema,Flats,,,,1,,,,,1000
False,Dhalia,P000237133,Sliema,Flats,,,,2,,,,,1100
False,Dhalia,P000237131,St Julians,Flats,,,,3,,,,,1800
False,Dhalia,P000237117,St Julians,Flats,,,,2,,,,,1800
False,Dhalia,P000237105,Mosta,Warehouse,,,,,,,,,4000
False,Dhalia,P000237101,Attard,Flats,,,,2,,,,,1800
False,Dhalia,P000237088,Kappara,Flats,,,,2,,,,,1500
False,Dhalia,P000237086,Ta'L-ibrag,Semi-Detached Villa,,,,3,,,,,2300
False,Dhalia,P000237049,Pembroke,Semi-Detached Villa,,,,5,,,,,2000
False,Dhalia,P000237045,Gozo Marsalforn,Flats,,,,2,,,,,700
False,Dhalia,P000237043,Gozo Iz-Zebbug,Farmhouse,,,,3,,,,,900
False,Dhalia,P000237041,Gozo Kercem,Farmhouse,,,,3,,,,,1500
False,Dhalia,P000237037,Gozo Il-Munxar,1st Floor Maisonette,,,,3,,,,,875
False,Dhalia,P000237036,Paola,Shop,,,,,,,,,913
False,Dhalia,P000237034,St Julians,Flats,,,,1,,,,,1100
False,Dhalia,P000237033,St Julians,Flats,,,,1,,,,,1100
False,Dhalia,P000237004,San Gwann,Flats,,,,3,,,,,1200
False,Dhalia,P000237003,San Gwann,Flats,,,,3,,,,,1200
False,Dhalia,P000236991,Zebbug,Penthouse,,,,2,,,,,1300
False,Dhalia,P000236988,Birkirkara,Commercial,,,,,,,,,2083
False,Dhalia,P000236986,Marsascala,Maisonette,,,,2,,,,,950
False,Dhalia,P000236982,Mosta,Block of Flats,,,,3,,,,,9600
False,Dhalia,P000236979,Gozo Xlendi,Flats,,,,2,,,,,1000
False,Dhalia,P000236978,Gozo Xaghra,Flats,,,,3,,,,,650
False,Dhalia,P000236976,Gozo In-Nadur,Flats,,,,3,,,,,850
False,Dhalia,P000236975,Gozo Xaghra,Farmhouse,,,,3,,,,,1500
False,Dhalia,P000236970,Gzira,Flats,,,,1,,,,,1100
False,Dhalia,P000236941,Kirkop,Shop,,,,,,,,,243
False,Dhalia,P000236937,Gozo Sannat,Flats,,,,3,,,,,700
False,Dhalia,P000236936,Gozo Sannat,Flats,,,,3,,,,,700
False,Dhalia,P000236933,Gozo Xaghra,Flats,,,,2,,,,,1000
False,Dhalia,P000236930,St Julians,Penthouse,,,,2,,,,,2650
False,Dhalia,P000236929,Gozo Xaghra,Flats,,,,3,,,,,850
False,Dhalia,P000236928,St Julians,Flats,,,,2,,,,,1600
False,Dhalia,P000236927,Gozo Marsalforn,Flats,,,,3,,,,,650
False,Dhalia,P000236926,Gozo Xlendi,Penthouse,,,,2,,,,,600
False,Dhalia,P000236925,Gozo Ghajnsielem,Flats,,,,2,,,,,800
False,Dhalia,P000236924,Gozo Ghajnsielem,Penthouse,,,,1,,,,,900
False,Dhalia,P000236859,Marsascala,Flats,,,,2,,,,,950
False,Dhalia,P000236818,Vittoriosa,Shop,,,,,,,,,1700
False,Dhalia,P000236817,Birkirkara,Office,,,,,,,,,43000
False,Dhalia,P000236815,Cospicua,Townhouse,,,,3,,,,,1500
False,Dhalia,P000236798,Zebbug,Flats,,,,2,,,,,1000
False,Dhalia,P000236784,Kappara,Flats,,,,3,,,,,1300
False,Dhalia,P000236782,Pieta,Flats,,,,2,,,,,1200
False,Dhalia,P000236772,Gozo Iz-Zebbug,Farmhouse,,,,3,,,,,2500
False,Dhalia,P000236768,Gozo Xlendi,Maisonette,,,,2,,,,,600
False,Dhalia,P000236766,Gozo In-Nadur,Flats,,,,3,,,,,650
False,Dhalia,P000236760,Sliema,Flats,,,,2,,,,,2300
False,Dhalia,P000236755,Marsascala,Flats,,,,2,,,,,750
False,Dhalia,P000236731,Gozo Marsalforn,Flats,,,,2,,,,,650
False,Dhalia,P000236730,Gozo Sannat,Penthouse,,,,3,,,,,800
False,Dhalia,P000236711,Marsascala,Flats,,,,3,,,,,1100
False,Dhalia,P000236707,Qawra,Flats,,,,2,,,,,1050
False,Dhalia,P000236705,Gozo Iz-Zebbug,Maisonette,,,,1,,,,,800
False,Dhalia,P000236687,Sliema,Penthouse,,,,2,,,,,4200
False,Dhalia,P000236662,Gozo Xaghra,Penthouse,,,,2,,,,,900
False,Dhalia,P000236647,Rabat,Shop,,,,,,,,,1065
False,Dhalia,P000236645,Valletta,Duplex Penthouse,,,,2,,,,,4000
False,Dhalia,P000236644,St Julians,Duplex Penthouse,,,,2,,,,,1600
False,Dhalia,P000236642,Gozo Marsalforn,Penthouse,,,,1,,,,,600
False,Dhalia,P000236640,Gozo Ghajnsielem,Flats,,,,2,,,,,900
False,Dhalia,P000236635,Gozo In-Nadur,Maisonette,,,,3,,,,,700
False,Dhalia,P000236626,Gzira,Flats,,,,1,,,,,1050
False,Dhalia,P000236620,San Gwann,Penthouse,,,,1,,,,,1200
False,Dhalia,P000236617,Mgarr,House of Character,,,,3,,,,,1200
False,Dhalia,P000236616,San Gwann,Flats,,,,2,,,,,1200
False,Dhalia,P000236611,Lija,Maisonette,,,,3,,,,,1100
False,Dhalia,P000236610,Manikata,Penthouse,,,,2,,,,,3000
False,Dhalia,P000236605,Gozo Iz-Zebbug,Flats,,,,3,,,,,1600
False,Dhalia,P000236604,Gozo L-Gharb,House of Character,,,,3,,,,,1000
False,Dhalia,P000236603,Siggiewi,House of Character,,,,2,,,,,1300
False,Dhalia,P000236583,Bahar ic-Caghaq,Flats,,,,2,,,,,1250
False,Dhalia,P000236580,Gozo Xlendi,Flats,,,,2,,,,,550
False,Dhalia,P000236558,Sliema,Flats,,,,2,,,,,2000
False,Dhalia,P000236495,Attard,Penthouse,,,,2,,,,,1350
False,Dhalia,P000236464,Gozo Sannat,Farmhouse,,,,4,,,,,1200
False,Dhalia,P000236463,Swieqi,Flats,,,,1,,,,,1200
False,Dhalia,P000236460,Sliema,Office,,,,,,,,,90640
False,Dhalia,P000236459,St Julians,Townhouse,,,,4,,,,,2500
False,Dhalia,P000236452,Pembroke,Flats,,,,3,,,,,2000
False,Dhalia,P000236450,Vittoriosa,Office,,,,,,,,,8000
False,Dhalia,P000236449,Zebbug,Flats,,,,3,,,,,1300
False,Dhalia,P000236431,Attard,Gr Floor Maisonette,,,,3,,,,,1600
False,Dhalia,P000236425,Marsascala,Flats,,,,2,,,,,1300
False,Dhalia,P000236407,Gozo Marsalforn,Flats,,,,3,,,,,1300
False,Dhalia,P000236399,Mosta,Office,,,,,,,,,15750
False,Dhalia,P000236398,Attard,Flats,,,,2,,,,,950
False,Dhalia,P000236396,Msida,Penthouse,,,,1,,,,,1100
False,Dhalia,P000236384,Gozo Marsalforn,Flats,,,,2,,,,,550
False,Dhalia,P000236368,Buskett,Semi-Detached Villa,,,,4,,,,,1600
False,Dhalia,P000236367,Gozo Marsalforn,Flats,,,,3,,,,,500
False,Dhalia,P000236366,Gozo Marsalforn,Flats,,,,3,,,,,850
False,Dhalia,P000236364,Gozo Ir-Rabat,Flats,,,,2,,,,,650
False,Dhalia,P000236363,Gozo Ir-Rabat,Flats,,,,3,,,,,1000
False,Dhalia,P000236352,Birkirkara,Penthouse,,,,2,,,,,1200
False,Dhalia,P000236351,Gozo Xaghra,Flats,,,,1,,,,,750
False,Dhalia,P000236349,Qrendi,Gr Floor Maisonette,,,,3,,,,,850
False,Dhalia,P000236339,Sliema,Flats,,,,2,,,,,2000
False,Dhalia,P000236338,Msida,Flats,,,,2,,,,,1100
False,Dhalia,P000236310,Gharghur,Penthouse,,,,2,,,,,2750
False,Dhalia,P000236307,Gozo Il-Qala,Flats,,,,2,,,,,600
False,Dhalia,P000236306,Gozo Marsalforn,Flats,,,,2,,,,,650
False,Dhalia,P000236305,Gharghur,Penthouse,,,,2,,,,,1100
False,Dhalia,P000236304,Gharghur,Flats,,,,3,,,,,1100
False,Dhalia,P000236286,Sliema,Flats,,,,3,,,,,2500
False,Dhalia,P000236282,Swieqi,Flats,,,,3,,,,,2000
False,Dhalia,P000236279,St Julians,Flats,,,,1,,,,,1580
False,Dhalia,P000236274,Gozo Ir-Rabat,Office,,,,,,,,,550
False,Dhalia,P000236273,Qawra,Flats,,,,2,,,,,850
False,Dhalia,P000236270,Gozo Ghajnsielem,Flats,,,,3,,,,,550
False,Dhalia,P000236268,Sliema,Townhouse,,,,3,,,,,2950
False,Dhalia,P000236267,Attard,Flats,,,,3,,,,,1500
False,Dhalia,P000236265,Gozo Il-Qala,Flats,,,,2,,,,,750
False,Dhalia,P000236264,Gozo Marsalforn,Gr Floor Maisonette,,,,2,,,,,650
False,Dhalia,P000236236,Gozo Ix-Xewkija,Flats,,,,3,,,,,750
False,Dhalia,P000236231,Xghajra,Flats,,,,3,,,,,850
False,Dhalia,P000236228,Birkirkara,Flats,,,,2,,,,,900
False,Dhalia,P000236227,Zebbug,Office,,,,,,,,,25
False,Dhalia,P000236226,San Gwann,Flats,,,,3,,,,,1400
False,Dhalia,P000236225,Sliema,Gr Floor Maisonette,,,,2,,,,,1800
False,Dhalia,P000236224,Gozo Ir-Rabat,Penthouse,,,,2,,,,,700
False,Dhalia,P000236220,Xemxija,Maisonette,,,,2,,,,,1400
False,Dhalia,P000236211,Gozo Marsalforn,Flats,,,,2,,,,,750
False,Dhalia,P000236210,Gozo Ghajnsielem,Flats,,,,2,,,,,600
False,Dhalia,P000236197,Rabat,Catering Establishm,,,,,,,,,5417
False,Dhalia,P000236193,Birkirkara,Maisonette,,,,2,,,,,1250
False,Dhalia,P000236192,Qormi,Commercial,,,,1,,,,,15000
